fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
2018-04-12,19.0,1062.0,54.0,1,781.0,50.0,30.0,53.0,31.0
2018-04-13,17.0,1043.0,64.0,0,708.0,37.0,454.0,50.0,29.0
2018-04-14,26.0,1080.0,100.0,0,619.0,22.0,112.0,60.0,21.0
2018-04-15,25.0,1011.0,79.0,1,291.0,49.0,326.0,42.0,18.0
2018-04-16,33.0,1063.0,94.0,1,986.0,60.0,368.0,48.0,34.0
2018-04-17,20.0,924.0,53.0,0,271.0,24.0,421.0,37.0,24.0
2018-04-18,25.0,977.0,24.0,0,108.0,90.0,183.0,55.0,31.0
2018-04-19,20.0,901.0,89.0,0,480.0,50.0,101.0,50.0,25.0
2018-04-20,29.0,980.0,73.0,1,264.0,81.0,176.0,57.0,25.0
2018-04-21,29.0,1136.0,60.0,0,464.0,75.0,57.0,47.0,28.0
2018-04-22,27.0,979.0,30.0,1,999.0,97.0,321.0,60.0,23.0
2018-04-23,35.0,1038.0,72.0,1,705.0,73.0,50.0,39.0,28.0
2018-04-24,32.0,1029.0,51.0,0,149.0,61.0,420.0,50.0,35.0
2018-04-25,22.0,1086.0,90.0,0,188.0,67.0,417.0,45.0,32.0
2018-04-26,28.0,963.0,93.0,1,402.0,8.0,399.0,52.0,31.0
2018-04-27,23.0,963.0,87.0,0,563.0,51.0,213.0,69.0,22.0
2018-04-28,25.0,1027.0,21.0,1,130.0,43.0,284.0,47.0,23.0
2018-04-29,20.0,1006.0,92.0,1,150.0,48.0,374.0,49.0,28.0
2018-04-30,25.0,984.0,59.0,1,928.0,49.0,400.0,51.0,19.0
2018-05-01,33.0,971.0,42.0,0,880.0,15.0,80.0,62.0,26.0
2018-05-02,21.0,998.0,95.0,1,812.0,95.0,166.0,44.0,26.0
2018-05-03,17.0,970.0,63.0,0,113.0,78.0,103.0,51.0,22.0
2018-05-04,23.0,937.0,28.0,0,384.0,36.0,120.0,46.0,21.0
2018-05-05,25.0,1023.0,52.0,1,249.0,9.0,368.0,35.0,23.0
2018-05-06,25.0,1002.0,50.0,0,403.0,18.0,10.0,47.0,28.0
2018-05-07,22.0,1058.0,41.0,1,318.0,70.0,445.0,65.0,26.0
2018-05-08,22.0,1108.0,38.0,0,541.0,96.0,3.0,38.0,24.0
2018-05-09,34.0,972.0,30.0,1,681.0,49.0,188.0,50.0,20.0
2018-05-10,28.0,1092.0,35.0,1,963.0,48.0,370.0,60.0,27.0
2018-05-11,25.0,1033.0,92.0,0,971.0,94.0,247.0,52.0,33.0
2018-05-12,23.0,1040.0,84.0,1,346.0,30.0,109.0,49.0,27.0
2018-05-13,16.0,1060.0,33.0,1,646.0,35.0,259.0,57.0,19.0
2018-05-14,35.0,989.0,26.0,0,781.0,86.0,71.0,61.0,26.0
2018-05-15,22.0,938.0,34.0,0,230.0,51.0,12.0,60.0,33.0
2018-05-16,23.0,933.0,61.0,0,505.0,15.0,467.0,69.0,25.0
2018-05-17,34.0,1020.0,37.0,1,222.0,89.0,109.0,61.0,27.0
2018-05-18,29.0,968.0,78.0,1,929.0,66.0,277.0,51.0,21.0
2018-05-19,28.0,890.0,25.0,1,592.0,77.0,410.0,59.0,28.0
2018-05-20,17.0,1011.0,28.0,1,457.0,5.0,299.0,52.0,20.0
2018-05-21,27.0,992.0,66.0,1,538.0,34.0,364.0,44.0,24.0
2018-05-22,21.0,1006.0,96.0,1,499.0,28.0,367.0,63.0,27.0
2018-05-23,36.0,1050.0,39.0,0,543.0,70.0,368.0,48.0,35.0
2018-05-24,26.0,995.0,74.0,1,854.0,57.0,483.0,32.0,29.0
2018-05-25,29.0,982.0,55.0,1,174.0,98.0,488.0,46.0,24.0
2018-05-26,25.0,977.0,36.0,0,276.0,92.0,405.0,53.0,34.0
2018-05-27,32.0,1020.0,98.0,1,727.0,97.0,486.0,45.0,31.0
2018-05-28,26.0,967.0,97.0,0,990.0,43.0,236.0,56.0,30.0
2018-05-29,19.0,1028.0,60.0,0,570.0,94.0,67.0,58.0,29.0
2018-05-30,14.0,1048.0,76.0,0,908.0,46.0,146.0,55.0,38.0
2018-05-31,26.0,1001.0,99.0,1,212.0,96.0,56.0,47.0,35.0
2018-06-01,21.0,875.0,28.0,1,773.0,39.0,4.0,56.0,18.0
2018-06-02,35.0,1032.0,93.0,0,479.0,86.0,424.0,53.0,30.0
2018-06-03,30.0,992.0,37.0,1,803.0,40.0,358.0,61.0,23.0
2018-06-04,26.0,1024.0,31.0,0,630.0,62.0,112.0,50.0,27.0
2018-06-05,31.0,1034.0,48.0,0,350.0,36.0,378.0,28.0,28.0
2018-06-06,22.0,1117.0,21.0,1,467.0,11.0,18.0,54.0,26.0
2018-06-07,11.0,999.0,79.0,1,506.0,50.0,358.0,65.0,29.0
2018-06-08,22.0,1000.0,33.0,0,749.0,30.0,289.0,54.0,30.0
2018-06-09,27.0,924.0,43.0,1,194.0,45.0,14.0,58.0,20.0
2018-06-10,16.0,966.0,68.0,1,461.0,85.0,166.0,51.0,21.0
2018-06-11,24.0,1044.0,34.0,0,360.0,72.0,148.0,52.0,32.0
2018-06-12,28.0,1075.0,26.0,0,346.0,24.0,128.0,63.0,27.0
2018-06-13,19.0,1002.0,65.0,1,143.0,4.0,243.0,75.0,16.0
2018-06-14,26.0,1071.0,88.0,0,197.0,86.0,305.0,58.0,36.0
2018-06-15,28.0,1044.0,88.0,0,824.0,40.0,38.0,42.0,36.0
2018-06-16,24.0,910.0,52.0,1,736.0,10.0,368.0,72.0,25.0
2018-06-17,36.0,1030.0,52.0,0,276.0,86.0,401.0,56.0,38.0
2018-06-18,20.0,1000.0,77.0,1,673.0,25.0,11.0,47.0,31.0
2018-06-19,26.0,975.0,80.0,0,908.0,51.0,344.0,48.0,27.0
2018-06-20,24.0,1023.0,29.0,1,418.0,53.0,325.0,64.0,21.0
2018-06-21,27.0,981.0,52.0,0,679.0,30.0,205.0,43.0,27.0
2018-06-22,23.0,935.0,64.0,1,245.0,15.0,56.0,53.0,24.0
2018-06-23,29.0,914.0,31.0,0,995.0,82.0,410.0,57.0,40.0
2018-06-24,29.0,1004.0,76.0,0,295.0,53.0,23.0,67.0,30.0
2018-06-25,18.0,986.0,81.0,1,197.0,70.0,466.0,59.0,26.0
2018-06-26,21.0,996.0,64.0,1,315.0,85.0,7.0,45.0,9.0
2018-06-27,20.0,1126.0,31.0,1,843.0,2.0,461.0,46.0,20.0
2018-06-28,26.0,908.0,38.0,1,465.0,57.0,205.0,55.0,19.0
2018-06-29,27.0,1006.0,58.0,0,426.0,72.0,322.0,39.0,25.0
2018-06-30,30.0,1043.0,99.0,1,135.0,54.0,153.0,60.0,27.0
2018-07-01,30.0,970.0,77.0,0,467.0,97.0,494.0,57.0,29.0
2018-07-02,28.0,976.0,22.0,1,635.0,57.0,57.0,51.0,21.0
2018-07-03,26.0,1011.0,72.0,1,469.0,11.0,283.0,32.0,17.0
2018-07-04,27.0,916.0,88.0,0,679.0,9.0,299.0,52.0,16.0
2018-07-05,31.0,1037.0,32.0,1,110.0,4.0,75.0,49.0,16.0
2018-07-06,18.0,1035.0,61.0,1,232.0,85.0,305.0,70.0,12.0
2018-07-07,22.0,1023.0,93.0,1,140.0,58.0,76.0,67.0,29.0
2018-07-08,18.0,991.0,80.0,1,221.0,58.0,225.0,54.0,12.0
2018-07-09,40.0,1017.0,26.0,1,498.0,6.0,7.0,56.0,14.0
2018-07-10,27.0,1012.0,95.0,1,635.0,37.0,79.0,66.0,19.0
2018-07-11,22.0,1035.0,48.0,0,904.0,90.0,331.0,55.0,28.0
2018-07-12,16.0,997.0,36.0,1,977.0,18.0,58.0,44.0,18.0
2018-07-13,19.0,1010.0,45.0,0,549.0,21.0,42.0,49.0,17.0
2018-07-14,23.0,999.0,88.0,1,177.0,15.0,499.0,50.0,22.0
2018-07-15,32.0,983.0,66.0,0,595.0,9.0,354.0,54.0,23.0
2018-07-16,33.0,932.0,50.0,0,777.0,60.0,378.0,66.0,26.0
2018-07-17,31.0,968.0,20.0,1,803.0,98.0,405.0,52.0,20.0
2018-07-18,24.0,1065.0,82.0,1,733.0,66.0,264.0,64.0,27.0
2018-07-19,20.0,979.0,22.0,0,584.0,89.0,262.0,60.0,31.0
2018-07-20,34.0,1055.0,70.0,0,865.0,42.0,195.0,56.0,28.0
2018-07-21,28.0,993.0,20.0,0,448.0,39.0,263.0,66.0,23.0
2018-07-22,25.0,1039.0,55.0,1,110.0,63.0,170.0,51.0,20.0
2018-07-23,23.0,947.0,73.0,0,761.0,78.0,68.0,36.0,25.0
2018-07-24,30.0,978.0,20.0,0,678.0,87.0,106.0,64.0,30.0
2018-07-25,21.0,1043.0,67.0,1,935.0,66.0,329.0,49.0,19.0
2018-07-26,21.0,971.0,59.0,1,143.0,59.0,450.0,55.0,22.0
2018-07-27,23.0,986.0,95.0,1,316.0,33.0,274.0,38.0,23.0
2018-07-28,33.0,993.0,87.0,0,607.0,36.0,166.0,49.0,17.0
2018-07-29,25.0,1019.0,56.0,0,211.0,94.0,259.0,47.0,25.0
2018-07-30,29.0,941.0,32.0,1,420.0,59.0,65.0,35.0,11.0
2018-07-31,33.0,895.0,55.0,1,567.0,98.0,215.0,37.0,10.0
2018-08-01,22.0,1024.0,48.0,1,123.0,43.0,58.0,53.0,25.0
2018-08-02,20.0,1092.0,43.0,1,300.0,74.0,356.0,53.0,20.0
2018-08-03,17.0,984.0,57.0,1,839.0,21.0,381.0,25.0,22.0
2018-08-04,18.0,1004.0,24.0,1,296.0,71.0,437.0,47.0,21.0
2018-08-05,30.0,1000.0,86.0,1,418.0,23.0,280.0,53.0,20.0
2018-08-06,27.0,933.0,24.0,1,107.0,63.0,193.0,54.0,23.0
2018-08-07,33.0,897.0,81.0,0,301.0,22.0,235.0,60.0,21.0
2018-08-08,22.0,957.0,41.0,0,547.0,42.0,27.0,55.0,21.0
2018-08-09,17.0,1017.0,85.0,1,694.0,64.0,106.0,46.0,25.0
2018-08-10,20.0,1059.0,70.0,0,413.0,33.0,67.0,45.0,23.0
2018-08-11,29.0,955.0,85.0,1,510.0,66.0,11.0,46.0,21.0
2018-08-12,22.0,963.0,58.0,1,146.0,24.0,35.0,58.0,11.0
2018-08-13,21.0,1032.0,92.0,1,389.0,6.0,456.0,60.0,31.0
2018-08-14,20.0,1084.0,64.0,0,561.0,6.0,150.0,46.0,28.0
2018-08-15,27.0,904.0,50.0,1,859.0,43.0,98.0,50.0,19.0
2018-08-16,29.0,923.0,66.0,0,184.0,88.0,327.0,51.0,24.0
2018-08-17,25.0,1033.0,51.0,1,151.0,82.0,143.0,61.0,21.0
2018-08-18,18.0,1040.0,32.0,0,113.0,5.0,364.0,51.0,23.0
2018-08-19,19.0,974.0,70.0,0,895.0,75.0,365.0,42.0,26.0
2018-08-20,31.0,936.0,47.0,0,875.0,6.0,395.0,45.0,28.0
2018-08-21,27.0,998.0,28.0,1,910.0,68.0,364.0,52.0,17.0
2018-08-22,23.0,1004.0,39.0,1,890.0,85.0,270.0,30.0,25.0
2018-08-23,19.0,1075.0,95.0,0,343.0,17.0,62.0,56.0,28.0
2018-08-24,26.0,1131.0,43.0,1,955.0,45.0,435.0,61.0,30.0
2018-08-25,33.0,1020.0,87.0,1,294.0,94.0,17.0,37.0,24.0
2018-08-26,21.0,1002.0,45.0,1,951.0,67.0,486.0,70.0,27.0
2018-08-27,23.0,917.0,76.0,0,351.0,95.0,28.0,39.0,27.0
2018-08-28,25.0,977.0,32.0,1,765.0,74.0,425.0,60.0,27.0
2018-08-29,19.0,987.0,63.0,0,777.0,22.0,49.0,49.0,24.0
2018-08-30,31.0,979.0,80.0,0,670.0,84.0,84.0,42.0,33.0
2018-08-31,31.0,1038.0,36.0,1,833.0,6.0,230.0,44.0,28.0
2018-09-01,13.0,913.0,23.0,0,265.0,56.0,323.0,47.0,24.0
2018-09-02,27.0,1047.0,42.0,0,985.0,40.0,186.0,37.0,22.0
2018-09-03,13.0,1013.0,72.0,1,149.0,14.0,101.0,49.0,14.0
2018-09-04,26.0,977.0,21.0,0,401.0,37.0,484.0,74.0,24.0
2018-09-05,31.0,984.0,79.0,1,117.0,67.0,106.0,42.0,13.0
2018-09-06,27.0,1005.0,63.0,0,606.0,43.0,187.0,38.0,19.0
2018-09-07,24.0,1026.0,87.0,1,938.0,50.0,404.0,59.0,21.0
2018-09-08,32.0,1019.0,41.0,0,399.0,98.0,381.0,67.0,38.0
2018-09-09,24.0,1008.0,30.0,1,288.0,15.0,245.0,38.0,20.0
2018-09-10,18.0,950.0,86.0,0,390.0,24.0,258.0,43.0,23.0
2018-09-11,25.0,985.0,78.0,0,349.0,44.0,220.0,44.0,19.0
2018-09-12,21.0,997.0,54.0,0,252.0,28.0,7.0,61.0,12.0
2018-09-13,23.0,979.0,99.0,0,906.0,49.0,54.0,50.0,24.0
2018-09-14,43.0,962.0,89.0,1,670.0,20.0,378.0,57.0,18.0
2018-09-15,25.0,979.0,35.0,0,645.0,75.0,365.0,44.0,24.0
2018-09-16,16.0,982.0,50.0,1,216.0,29.0,466.0,55.0,19.0
2018-09-17,26.0,1052.0,61.0,1,187.0,21.0,223.0,42.0,15.0
2018-09-18,19.0,979.0,29.0,1,272.0,17.0,469.0,44.0,22.0
2018-09-19,35.0,923.0,94.0,1,753.0,21.0,183.0,61.0,20.0
2018-09-20,16.0,961.0,96.0,1,180.0,12.0,388.0,49.0,17.0
2018-09-21,27.0,984.0,54.0,1,850.0,62.0,363.0,43.0,12.0
2018-09-22,28.0,1134.0,53.0,0,962.0,83.0,79.0,33.0,30.0
2018-09-23,28.0,1020.0,69.0,1,248.0,19.0,341.0,52.0,17.0
2018-09-24,25.0,1017.0,29.0,0,500.0,81.0,92.0,59.0,33.0
2018-09-25,17.0,828.0,52.0,1,781.0,33.0,332.0,40.0,18.0
2018-09-26,26.0,935.0,38.0,1,302.0,10.0,298.0,44.0,12.0
2018-09-27,26.0,1108.0,38.0,1,777.0,72.0,309.0,36.0,20.0
2018-09-28,34.0,1031.0,88.0,0,229.0,42.0,187.0,37.0,26.0
2018-09-29,32.0,1050.0,25.0,0,697.0,75.0,170.0,53.0,25.0
2018-09-30,27.0,988.0,44.0,1,254.0,56.0,32.0,54.0,17.0
2018-10-01,35.0,979.0,59.0,1,427.0,49.0,220.0,57.0,10.0
2018-10-02,25.0,1063.0,72.0,0,704.0,89.0,310.0,37.0,22.0
2018-10-03,33.0,993.0,21.0,0,707.0,8.0,297.0,54.0,15.0
2018-10-04,37.0,995.0,45.0,1,546.0,65.0,239.0,62.0,16.0
2018-10-05,39.0,989.0,82.0,1,305.0,5.0,345.0,53.0,10.0
2018-10-06,40.0,1051.0,78.0,1,257.0,52.0,2.0,40.0,23.0
2018-10-07,33.0,902.0,67.0,0,115.0,22.0,78.0,57.0,16.0
2018-10-08,33.0,1135.0,85.0,1,853.0,55.0,69.0,63.0,15.0
2018-10-09,33.0,974.0,66.0,0,592.0,50.0,221.0,50.0,12.0
2018-10-10,20.0,1110.0,73.0,0,161.0,44.0,379.0,59.0,22.0
2018-10-11,32.0,1064.0,82.0,1,341.0,26.0,259.0,47.0,19.0
2018-10-12,36.0,970.0,80.0,0,460.0,1.0,408.0,40.0,31.0
2018-10-13,33.0,964.0,45.0,0,896.0,24.0,260.0,59.0,12.0
2018-10-14,29.0,1023.0,91.0,1,427.0,30.0,49.0,46.0,7.0
2018-10-15,33.0,978.0,61.0,0,558.0,32.0,309.0,36.0,12.0
2018-10-16,28.0,1081.0,56.0,1,431.0,25.0,161.0,39.0,13.0
2018-10-17,30.0,1080.0,31.0,1,237.0,41.0,480.0,43.0,17.0
2018-10-18,33.0,942.0,74.0,1,271.0,52.0,173.0,46.0,7.0
2018-10-19,27.0,912.0,85.0,0,161.0,50.0,413.0,39.0,13.0
2018-10-20,35.0,997.0,73.0,0,302.0,19.0,18.0,55.0,21.0
2018-10-21,43.0,945.0,100.0,1,268.0,64.0,322.0,49.0,18.0
2018-10-22,34.0,1037.0,68.0,0,306.0,72.0,347.0,54.0,24.0
2018-10-23,35.0,932.0,80.0,1,909.0,50.0,310.0,62.0,17.0
2018-10-24,23.0,1058.0,60.0,1,618.0,62.0,372.0,60.0,15.0
2018-10-25,26.0,1011.0,63.0,1,567.0,52.0,377.0,47.0,12.0
2018-10-26,36.0,861.0,81.0,1,734.0,50.0,366.0,39.0,17.0
2018-10-27,30.0,944.0,67.0,1,880.0,76.0,114.0,54.0,14.0
2018-10-28,30.0,983.0,67.0,0,791.0,45.0,154.0,60.0,19.0
2018-10-29,29.0,1076.0,91.0,0,211.0,13.0,316.0,31.0,25.0
2018-10-30,36.0,1096.0,79.0,1,440.0,75.0,400.0,56.0,27.0
2018-10-31,33.0,1075.0,77.0,0,574.0,11.0,357.0,40.0,26.0
2018-11-01,32.0,1027.0,47.0,0,784.0,3.0,491.0,51.0,30.0
2018-11-02,41.0,993.0,90.0,1,799.0,27.0,85.0,45.0,20.0
2018-11-03,38.0,1037.0,30.0,0,374.0,74.0,370.0,31.0,25.0
2018-11-04,33.0,1004.0,76.0,1,943.0,1.0,208.0,54.0,14.0
2018-11-05,36.0,1038.0,36.0,0,245.0,24.0,423.0,30.0,26.0
2018-11-06,25.0,935.0,24.0,1,487.0,58.0,468.0,37.0,16.0
2018-11-07,39.0,914.0,22.0,0,150.0,54.0,40.0,47.0,9.0
2018-11-08,29.0,970.0,91.0,0,175.0,18.0,143.0,65.0,17.0
2018-11-09,28.0,1072.0,69.0,0,924.0,41.0,162.0,33.0,20.0
2018-11-10,31.0,1041.0,77.0,1,234.0,83.0,324.0,42.0,19.0
2018-11-11,29.0,919.0,63.0,0,358.0,23.0,114.0,68.0,12.0
2018-11-12,38.0,940.0,41.0,1,821.0,88.0,106.0,53.0,17.0
2018-11-13,43.0,929.0,72.0,0,887.0,5.0,307.0,62.0,26.0
2018-11-14,37.0,892.0,41.0,1,684.0,79.0,67.0,64.0,14.0
2018-11-15,27.0,1007.0,28.0,1,394.0,94.0,45.0,62.0,12.0
2018-11-16,39.0,1058.0,88.0,1,191.0,52.0,421.0,60.0,18.0
2018-11-17,35.0,1032.0,42.0,0,856.0,26.0,283.0,59.0,22.0
2018-11-18,33.0,996.0,71.0,1,600.0,29.0,183.0,54.0,16.0
2018-11-19,30.0,1046.0,49.0,1,437.0,69.0,48.0,30.0,11.0
2018-11-20,38.0,1038.0,71.0,0,602.0,75.0,87.0,55.0,29.0
2018-11-21,38.0,1002.0,64.0,1,368.0,16.0,251.0,63.0,14.0
2018-11-22,31.0,1016.0,21.0,0,913.0,91.0,279.0,57.0,20.0
2018-11-23,41.0,1070.0,76.0,1,593.0,14.0,322.0,51.0,26.0
2018-11-24,30.0,973.0,58.0,0,274.0,64.0,493.0,57.0,27.0
2018-11-25,27.0,971.0,26.0,0,728.0,14.0,114.0,51.0,17.0
2018-11-26,39.0,1070.0,27.0,0,261.0,17.0,222.0,61.0,30.0
2018-11-27,25.0,1014.0,39.0,1,928.0,41.0,133.0,38.0,17.0
2018-11-28,29.0,1053.0,55.0,0,893.0,4.0,3.0,46.0,16.0
2018-11-29,32.0,1000.0,80.0,0,413.0,6.0,424.0,60.0,27.0
2018-11-30,34.0,987.0,53.0,0,616.0,41.0,382.0,47.0,21.0
2018-12-01,44.0,1056.0,68.0,1,850.0,99.0,56.0,52.0,21.0
2018-12-02,33.0,977.0,51.0,1,167.0,44.0,405.0,41.0,17.0
2018-12-03,36.0,1029.0,39.0,0,276.0,15.0,417.0,58.0,21.0
2018-12-04,26.0,1066.0,28.0,0,978.0,70.0,407.0,52.0,18.0
2018-12-05,35.0,1053.0,89.0,0,933.0,49.0,390.0,53.0,29.0
2018-12-06,41.0,948.0,32.0,0,442.0,21.0,495.0,43.0,18.0
2018-12-07,24.0,1033.0,83.0,0,262.0,8.0,351.0,59.0,27.0
2018-12-08,38.0,971.0,44.0,1,895.0,66.0,298.0,49.0,7.0
2018-12-09,26.0,1019.0,57.0,0,636.0,30.0,150.0,42.0,15.0
2018-12-10,24.0,1016.0,23.0,0,319.0,62.0,49.0,47.0,20.0
2018-12-11,29.0,995.0,40.0,0,996.0,53.0,70.0,43.0,15.0
2018-12-12,35.0,985.0,60.0,1,936.0,34.0,292.0,60.0,14.0
2018-12-13,23.0,949.0,62.0,1,818.0,77.0,135.0,43.0,16.0
2018-12-14,34.0,1034.0,91.0,1,157.0,99.0,475.0,55.0,29.0
2018-12-15,43.0,1032.0,68.0,1,438.0,13.0,125.0,53.0,13.0
2018-12-16,35.0,968.0,97.0,0,952.0,73.0,37.0,49.0,33.0
2018-12-17,34.0,906.0,50.0,0,101.0,45.0,337.0,48.0,19.0
2018-12-18,35.0,969.0,62.0,1,862.0,49.0,171.0,37.0,14.0
2018-12-19,36.0,1018.0,58.0,1,286.0,12.0,121.0,52.0,16.0
2018-12-20,40.0,956.0,48.0,0,347.0,9.0,307.0,40.0,12.0
2018-12-21,25.0,1041.0,78.0,0,728.0,15.0,44.0,56.0,25.0
2018-12-22,44.0,907.0,70.0,1,328.0,59.0,492.0,39.0,19.0
2018-12-23,38.0,962.0,40.0,1,595.0,1.0,65.0,47.0,8.0
2018-12-24,30.0,974.0,96.0,1,195.0,90.0,362.0,59.0,13.0
2018-12-25,31.0,981.0,22.0,0,613.0,75.0,251.0,52.0,16.0
2018-12-26,37.0,997.0,59.0,1,390.0,21.0,424.0,51.0,20.0
2018-12-27,33.0,920.0,86.0,0,884.0,1.0,118.0,46.0,26.0
2018-12-28,32.0,955.0,24.0,1,496.0,10.0,180.0,54.0,10.0
2018-12-29,28.0,1065.0,72.0,0,789.0,50.0,148.0,62.0,21.0
2018-12-30,37.0,984.0,29.0,0,366.0,42.0,450.0,65.0,18.0
2018-12-31,39.0,1074.0,66.0,1,482.0,32.0,420.0,45.0,13.0
2019-01-01,34.0,962.0,52.0,1,699.0,99.0,16.0,68.0,16.0
2019-01-02,23.0,992.0,42.0,1,718.0,90.0,351.0,49.0,20.0
2019-01-03,39.0,1015.0,86.0,0,229.0,55.0,493.0,62.0,23.0
2019-01-04,38.0,1044.0,35.0,1,204.0,9.0,433.0,59.0,21.0
2019-01-05,28.0,939.0,51.0,1,409.0,47.0,445.0,43.0,14.0
2019-01-06,34.0,1037.0,70.0,0,972.0,83.0,187.0,53.0,25.0
2019-01-07,36.0,994.0,98.0,0,457.0,58.0,50.0,28.0,15.0
2019-01-08,35.0,888.0,83.0,1,956.0,89.0,408.0,32.0,22.0
2019-01-09,34.0,996.0,38.0,0,306.0,1.0,490.0,45.0,20.0
2019-01-10,23.0,1038.0,74.0,1,613.0,17.0,401.0,38.0,26.0
2019-01-11,26.0,1006.0,30.0,0,180.0,22.0,386.0,38.0,25.0
2019-01-12,26.0,1017.0,25.0,1,198.0,81.0,203.0,35.0,18.0
2019-01-13,38.0,980.0,83.0,1,216.0,17.0,195.0,59.0,15.0
2019-01-14,23.0,939.0,40.0,1,813.0,12.0,343.0,65.0,13.0
2019-01-15,27.0,1023.0,76.0,1,780.0,83.0,225.0,50.0,20.0
2019-01-16,32.0,1017.0,42.0,0,450.0,38.0,107.0,49.0,16.0
2019-01-17,25.0,1007.0,54.0,1,323.0,25.0,434.0,57.0,18.0
2019-01-18,29.0,1009.0,91.0,0,822.0,42.0,133.0,61.0,21.0
2019-01-19,43.0,1042.0,63.0,1,609.0,8.0,250.0,61.0,16.0
2019-01-20,26.0,970.0,55.0,0,884.0,75.0,308.0,40.0,22.0
2019-01-21,31.0,988.0,74.0,1,780.0,2.0,359.0,53.0,24.0
2019-01-22,33.0,986.0,54.0,1,864.0,31.0,40.0,56.0,22.0
2019-01-23,42.0,1015.0,95.0,0,955.0,43.0,482.0,59.0,22.0
2019-01-24,42.0,1050.0,90.0,1,147.0,11.0,280.0,70.0,2.0
2019-01-25,41.0,1014.0,73.0,1,213.0,86.0,381.0,46.0,26.0
2019-01-26,31.0,1005.0,52.0,0,784.0,83.0,231.0,59.0,22.0
2019-01-27,33.0,998.0,72.0,0,839.0,57.0,327.0,51.0,24.0
2019-01-28,30.0,1040.0,75.0,0,894.0,67.0,464.0,35.0,32.0
2019-01-29,24.0,979.0,96.0,1,569.0,6.0,194.0,61.0,17.0
2019-01-30,35.0,998.0,46.0,0,798.0,46.0,162.0,49.0,12.0
2019-01-31,34.0,1002.0,42.0,1,795.0,31.0,386.0,48.0,14.0
2019-02-01,38.0,945.0,83.0,0,985.0,68.0,162.0,33.0,17.0
2019-02-02,35.0,922.0,88.0,0,486.0,13.0,415.0,41.0,14.0
2019-02-03,34.0,1096.0,89.0,1,647.0,23.0,164.0,48.0,17.0
2019-02-04,28.0,965.0,45.0,1,625.0,100.0,188.0,49.0,10.0
2019-02-05,31.0,930.0,79.0,0,532.0,87.0,95.0,60.0,15.0
2019-02-06,35.0,1005.0,71.0,1,763.0,62.0,220.0,50.0,26.0
2019-02-07,29.0,937.0,50.0,1,151.0,60.0,144.0,46.0,9.0
2019-02-08,28.0,1012.0,32.0,1,891.0,34.0,410.0,45.0,21.0
2019-02-09,40.0,991.0,46.0,0,956.0,19.0,309.0,44.0,15.0
2019-02-10,37.0,1064.0,79.0,0,655.0,56.0,244.0,61.0,28.0
2019-02-11,32.0,1097.0,40.0,1,486.0,94.0,177.0,46.0,14.0
2019-02-12,42.0,962.0,24.0,1,355.0,11.0,123.0,47.0,18.0
2019-02-13,38.0,969.0,93.0,1,984.0,61.0,188.0,52.0,21.0
2019-02-14,31.0,965.0,80.0,0,932.0,1.0,409.0,51.0,24.0
2019-02-15,35.0,990.0,36.0,0,415.0,8.0,260.0,57.0,14.0
2019-02-16,30.0,1049.0,63.0,0,840.0,63.0,288.0,59.0,21.0
2019-02-17,36.0,989.0,31.0,0,464.0,11.0,276.0,52.0,12.0
2019-02-18,45.0,1021.0,85.0,0,792.0,30.0,29.0,62.0,24.0
2019-02-19,30.0,989.0,54.0,1,291.0,43.0,372.0,61.0,9.0
2019-02-20,30.0,1008.0,77.0,0,144.0,18.0,55.0,45.0,16.0
2019-02-21,30.0,977.0,22.0,1,618.0,84.0,263.0,50.0,9.0
2019-02-22,33.0,1114.0,95.0,1,492.0,19.0,14.0,58.0,20.0
2019-02-23,30.0,980.0,58.0,0,213.0,14.0,179.0,62.0,1.0
2019-02-24,37.0,1050.0,94.0,0,963.0,6.0,301.0,49.0,25.0
2019-02-25,21.0,978.0,60.0,1,478.0,72.0,273.0,43.0,10.0
2019-02-26,24.0,1059.0,68.0,0,523.0,69.0,165.0,52.0,13.0
2019-02-27,32.0,884.0,95.0,0,334.0,91.0,331.0,57.0,17.0
2019-02-28,29.0,1017.0,40.0,0,191.0,75.0,378.0,40.0,25.0
2019-03-01,18.0,1098.0,100.0,1,696.0,97.0,404.0,53.0,17.0
2019-03-02,23.0,967.0,63.0,1,526.0,86.0,413.0,50.0,18.0
2019-03-03,34.0,1033.0,39.0,1,877.0,96.0,291.0,34.0,19.0
2019-03-04,36.0,908.0,78.0,1,125.0,47.0,491.0,56.0,15.0
2019-03-05,40.0,946.0,62.0,1,348.0,47.0,452.0,38.0,11.0
2019-03-06,26.0,1033.0,30.0,1,899.0,11.0,447.0,37.0,22.0
2019-03-07,35.0,963.0,98.0,1,860.0,0.0,467.0,43.0,25.0
2019-03-08,36.0,959.0,65.0,0,916.0,5.0,351.0,55.0,18.0
2019-03-09,31.0,1014.0,82.0,0,597.0,19.0,59.0,41.0,17.0
2019-03-10,24.0,1016.0,68.0,1,763.0,98.0,207.0,30.0,17.0
2019-03-11,31.0,961.0,66.0,0,722.0,69.0,90.0,65.0,15.0
2019-03-12,36.0,1038.0,88.0,1,338.0,8.0,373.0,50.0,16.0
